Branch_Plant,Item_Nbr,Item_Desc1,Item_Desc2,Lot_Nbr,Location,Product_Line_Code,Product_Line,Item_Type_Code,Item_Type,Product_Level3,Product_Level4,Product_Level5,First_GRN_Date,Item_Year_Aging,Item_Month_Aging,Expiry_Date,Manufacturing_Date_(PRC only),UOM,Pack_Content,Lot_Status,Unit_Cost,Qty_On_Hand,Qty_Hard_Committed,Total_Value,Total_Value_In_Lacs,Qty_Soft_Committed,Qty_Work_Order_Hard_Committed,Qty_Future_Committed,Qty_Available,Year_Expiry,Item_Month_Aging
91210,5020146C,Dummy Value 30,Dummy Value 51,Dummy Value 16,G06CS1B04,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-03-20,1,19,2020-10-17,,EA,1,,8504.9,1,0,8504.9,0.09,0,0,0,1,2020,19
91210,5290635000,Dummy Value 25,Dummy Value 88,Dummy Value 86,F15BS1B01,342,NSE Other (incl ENT&SilverGli),MCS,Medsurg Consumable,NSE - Others,NSE,Endoscopy & NSE,2017-06-30,1,16,2020-06-05,,EA,5,,4612.52,15,0,69187.85,0.69,0,0,0,15,2020,16
91210,6292004000,Dummy Value 87,Dummy Value 23,Dummy Value 76,G13ES1A03,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2018-02-02,0,8,2099-12-31,,EA,1,,34272.34,3,0,102817.02,1.03,0,0,0,3,2099,8
91210,5023408,Dummy Value 16,Dummy Value 44,Dummy Value 92,G14AS2F01,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2018-09-27,0,1,2099-12-31,,EA,5,,391.8,2,0,783.6,0.01,0,0,0,2,2099,1
91210,32810050E,Dummy Value 84,Dummy Value 40,Dummy Value 57,F06AS1C04,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-03-24,1,19,2099-12-31,2017-02-21,EA,1,,738.08,10,0,7380.81,0.07,0,0,0,10,2099,19
91210,6220021,Dummy Value 12,Dummy Value 81,Dummy Value 49,F16AS1A01,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2014-12-18,4,46,2040-12-31,,EA,2,,5037.66,16,0,80602.56,0.81,0,0,0,16,2040,46
91210,32004080E,Dummy Value 62,Dummy Value 35,Dummy Value 45,F11BS1C01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-07-18,0,3,2040-12-31,,EA,1,,328.96,1,0,328.96,0,0,0,0,1,2040,3
91210,502880503,Dummy Value 94,Dummy Value 77,Dummy Value 91,F16BS1D01,228,General Surgery,MCP,Medsurg Capital,General Surgery,Endoscopy,Endoscopy & NSE,2014-04-26,4,54,2040-12-31,,EA,1,,1597.35,5,0,7986.75,0.08,0,0,0,5,2040,54
91210,41513056E,Dummy Value 40,Dummy Value 85,Dummy Value 40,F11DS1A01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-09-15,2,25,2040-12-31,2016-05-30,EA,1,,143.64,13,0,1867.33,0.02,0,0,0,13,2040,25
91210,65413620E,Dummy Value 27,Dummy Value 96,Dummy Value 20,G19DS1C01,101,Knees,INS,Instrument SKU,Knees,Joint Replacement,Orthopaedics,2018-08-03,0,2,2099-12-31,,EA,1,,4554.17,1,0,4554.17,0.05,0,0,0,1,2099,2
91210,482317545,Dummy Value 38,Dummy Value 52,Dummy Value 14,G15DS1B02,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2018-04-27,0,6,2040-12-31,2018-04-11,EA,1,,2185.38,4,0,8741.52,0.09,0,0,0,4,2040,6
91210,3910500741,Dummy Value 90,Dummy Value 87,Dummy Value 36,G22CS1C01,105,Surgical Implants,INS,Instrument SKU,Joint Preservation,Sports Medicine,Orthopaedics,2017-12-16,1,10,2040-12-31,,EA,1,,25867.38,1,0,25867.38,0.26,0,0,0,1,2040,10
91209,5531G309,Dummy Value 97,Dummy Value 65,Dummy Value 43,F03CS1D02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-10-18,0,0,2023-09-17,,EA,1,,5755.86,10,0,57558.6,0.58,0,0,0,10,2023,0
91209,682400137,Dummy Value 65,Dummy Value 63,Dummy Value 45,SALEBULK,226,Stryker Communications,MCP,Medsurg Capital,Communications,Communications,Institutional Business,2017-06-24,1,16,2099-12-31,,EA,1,,198057.65,1,0,198057.65,1.98,0,0,0,1,2099,16
91210,65414813,Dummy Value 96,Dummy Value 56,Dummy Value 41,G23BS1B01,101,Knees,INS,Instrument SKU,Knees,Joint Replacement,Orthopaedics,2016-10-08,2,24,2040-12-31,,EA,1,,8072.08,1,0,8072.08,0.08,0,0,0,1,2040,24
91210,3001999138,Dummy Value 85,Dummy Value 72,Dummy Value 87,YAR1-7B,406,Beds,MCP,Medsurg Capital,Beds,Medical,Institutional Business,2011-05-18,7,89,2040-12-31,,EA,1,,4072.59,1,0,4072.59,0.04,0,0,0,1,2040,89
91210,6741408,Dummy Value 30,Dummy Value 92,Dummy Value 52,G15BS2E06,127,Interbody Devices,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2014-05-22,4,53,2040-12-31,,EA,1,,6760.06,1,0,6760.06,0.07,0,0,0,1,2040,53
91209,46090034E,Dummy Value 72,Dummy Value 54,Dummy Value 17,F06AS2F02,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-10-24,0,0,2099-12-31,2015-07-20,EA,1,,112.86,9,0,1015.74,0.01,0,0,0,9,2099,0
91210,180616,Dummy Value 52,Dummy Value 15,Dummy Value 36,F04ES1D08,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-04-10,0,6,2022-01-16,,EA,1,,11628.46,5,0,58142.29,0.58,0,0,0,5,2022,6
91210,6231036G,Dummy Value 90,Dummy Value 79,Dummy Value 62,G04DS1E06,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-12-16,1,10,2021-01-26,,EA,1,,7116.61,1,0,7116.61,0.07,0,0,0,1,2021,10
91210,62609128,Dummy Value 80,Dummy Value 62,Dummy Value 30,G06ES1E06,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-02-21,0,8,2023-01-11,,EA,1,,6880.61,7,0,48164.27,0.48,0,0,0,7,2023,8
91210,32807072E,Dummy Value 100,Dummy Value 100,Dummy Value 33,F07ES1A02,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-03-24,1,19,2099-12-31,2015-10-14,EA,1,,1356.25,1,0,1356.25,0.01,0,0,0,1,2099,19
91210,3821435,Dummy Value 62,Dummy Value 47,Dummy Value 97,G15AS2G01,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2018-04-27,0,6,2099-12-31,2018-03-20,EA,1,,1812.81,26,0,47133.06,0.47,0,0,0,26,2099,6
91210,42513026E,Dummy Value 28,Dummy Value 41,Dummy Value 46,F11DS1E01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-10-24,0,0,2099-12-31,2018-06-08,EA,1,,85.29,33,0,2814.45,0.03,0,0,0,33,2099,0
91210,547630,Dummy Value 66,Dummy Value 30,Dummy Value 96,G18CS1A05,542,Detachable Coils,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2018-09-11,0,1,2021-07-17,,EA,1,,16430.5,1,0,16430.5,0.16,0,0,0,1,2021,1
91210,90495,Dummy Value 68,Dummy Value 12,Dummy Value 65,G18AS1A03,560,Acute Ischemic Stroke,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2017-12-20,1,10,2019-08-28,,EA,1,,57438.15,17,0,976448.49,9.76,0,0,0,17,2019,10
91210,234010077,Dummy Value 84,Dummy Value 62,Dummy Value 74,T01AS1C01,105,Surgical Implants,IMP,Implant SKU,Joint Preservation,Sports Medicine,Orthopaedics,2016-04-04,2,30,2019-06-30,,EA,1,,3825.07,48,0,183603.19,1.84,0,0,0,48,2019,30
91210,48761040,Dummy Value 27,Dummy Value 22,Dummy Value 10,G15DS2E02,327,Navigation,MCP,Medsurg Capital,Navigation (Neuro),NSE,Endoscopy & NSE,2017-04-18,1,18,2099-12-31,,EA,1,,17382.41,1,0,17382.41,0.17,0,0,0,1,2099,18
91210,5510F602,Dummy Value 94,Dummy Value 17,Dummy Value 44,F03DS1B04,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2016-05-03,2,29,2021-03-28,,EA,1,,15193.14,1,0,15193.14,0.15,0,0,0,1,2021,29
91210,32808042E,Dummy Value 25,Dummy Value 64,Dummy Value 33,F06AS1E01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-23,3,35,2040-12-31,2015-06-03,EA,1,,1371,5,0,6854.98,0.07,0,0,0,5,2040,35
91209,0680000171I,Dummy Value 19,Dummy Value 10,Dummy Value 61,MUMLOC,226,Stryker Communications,MCP,Medsurg Capital,Communications,Communications,Institutional Business,2018-07-18,0,3,2099-12-31,,EA,1,,22886.27,9,0,205976.47,2.06,0,0,0,9,2099,3
91209,44301036E,Dummy Value 16,Dummy Value 83,Dummy Value 16,F06DS2G03,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-07-11,0,3,2099-12-31,2018-04-03,EA,1,,171.86,5,0,859.28,0.01,0,0,0,5,2099,3
91210,64952020,Dummy Value 51,Dummy Value 13,Dummy Value 86,G05CS1D04,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-08-17,0,2,2023-06-02,,EA,1,,36771.84,1,0,36771.84,0.37,0,0,0,1,2023,2
91210,5450820000,Dummy Value 80,Dummy Value 64,Dummy Value 71,G11DS2C01,342,NSE Other (incl ENT&SilverGli),MCP,Medsurg Capital,NSE - Others,NSE,Endoscopy & NSE,2018-10-06,0,0,2099-12-31,,EA,1,,143202.41,1,0,143202.41,1.43,0,0,0,1,2099,0
91210,44301028E,Dummy Value 52,Dummy Value 68,Dummy Value 39,F06DS2F01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-04-17,1,18,2099-12-31,2017-03-04,EA,1,,154.54,24,0,3709,0.04,0,0,0,24,2099,18
91209,65650028,Dummy Value 43,Dummy Value 82,Dummy Value 68,G04FS1A01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2016-02-15,2,32,2020-11-19,,EA,1,,12626.85,2,0,25253.7,0.25,0,0,0,2,2020,32
91210,44301052E,Dummy Value 76,Dummy Value 43,Dummy Value 70,F06DS2C01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-04-17,1,18,2099-12-31,2017-03-07,EA,1,,211.61,10,0,2116.13,0.02,0,0,0,10,2099,18
91210,5506731,Dummy Value 28,Dummy Value 19,Dummy Value 49,G14BS2A05,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2018-09-04,0,1,2099-12-31,,EA,1,,649.59,4,0,2598.36,0.03,0,0,0,4,2099,1
91210,2108195000,Dummy Value 67,Dummy Value 10,Dummy Value 70,G16AS1G06,300,LB Power Tools,MCS,Medsurg Consumable,Heavy Duty,Power Tools & Navigation,Orthopaedics,2017-03-16,1,19,2022-02-01,,EA,1,,720.77,59,0,42525.25,0.43,0,0,0,59,2022,19
91210,41513068E,Dummy Value 84,Dummy Value 10,Dummy Value 44,F11BS1E01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-05-26,2,29,2040-12-31,2016-04-12,EA,1,,163.52,79,0,12918.02,0.13,0,0,0,79,2040,29
91209,502104030,Dummy Value 13,Dummy Value 87,Dummy Value 61,G17AS1A03,229,Video,MCP,Medsurg Capital,Video,Endoscopy,Endoscopy & NSE,2018-10-26,0,0,2099-12-31,,EA,1,,45343.43,1,0,45343.43,0.45,0,0,0,1,2099,0
91210,234010004,Dummy Value 22,Dummy Value 46,Dummy Value 47,G12BS1A06,105,Surgical Implants,INS,Instrument SKU,Joint Preservation,Sports Medicine,Orthopaedics,2011-08-08,7,86,2040-12-31,,EA,1,,3235.11,3,0,9705.34,0.1,0,0,0,3,2040,86
91210,543415,Dummy Value 100,Dummy Value 65,Dummy Value 45,G18AS2C06,542,Detachable Coils,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2018-09-25,0,1,2021-07-24,,EA,1,,15183.69,1,0,15183.69,0.15,0,0,0,1,2021,1
91210,6250140000,Dummy Value 55,Dummy Value 60,Dummy Value 57,G20BS1A01,430,EMS,MCP,Medsurg Capital,EMS,Medical,Institutional Business,2013-03-11,5,67,2040-12-31,,EA,1,,2016.74,1,0,2016.74,0.02,0,0,0,1,2040,67
91209,234020183,Dummy Value 71,Dummy Value 70,Dummy Value 100,G12CS1A04,105,Surgical Implants,MCP,Medsurg Capital,Joint Preservation,Sports Medicine,Orthopaedics,2017-10-27,1,12,2099-12-31,,EA,1,,10217.06,1,0,10217.06,0.1,0,0,0,1,2099,12
91210,48769300,Dummy Value 66,Dummy Value 79,Dummy Value 64,G15DS2G03,327,Navigation,MCP,Medsurg Capital,Spine,NSE,Endoscopy & NSE,2016-10-26,2,24,2040-12-31,2016-10-05,EA,1,,31325.15,1,0,31325.15,0.31,0,0,0,1,2040,24
91210,5400031032,Dummy Value 76,Dummy Value 88,Dummy Value 68,G16BS1F05,302,SB Power Tools,MCS,Medsurg Consumable,Micro-surgical,Sports Medicine,Orthopaedics,2017-05-28,1,17,2022-04-01,,EA,1,,2931.16,6,0,17586.97,0.18,0,0,0,6,2022,17
91209,336610060,Dummy Value 78,Dummy Value 45,Dummy Value 44,G15BS2F06,127,Interbody Devices,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2014-07-15,4,51,2040-12-31,,EA,1,,9610.41,5,1,48052.05,0.48,0,0,0,4,2040,51
91210,5541A102,Dummy Value 86,Dummy Value 11,Dummy Value 82,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-08-17,1,14,2022-05-08,,EA,1,,4773.48,11,0,52508.26,0.53,0,0,0,11,2022,14
91210,41516085E,Dummy Value 17,Dummy Value 76,Dummy Value 44,F11BS1C01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-05-26,2,29,2040-12-31,2016-04-12,EA,1,,168.65,41,0,6914.62,0.07,0,0,0,41,2040,29
91210,41651034E,Dummy Value 72,Dummy Value 40,Dummy Value 22,F07CS1J01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-11-03,1,11,2099-12-31,2016-03-10,EA,1,,126.33,1,0,126.33,0,0,0,0,1,2099,11
91210,3820201,Dummy Value 25,Dummy Value 42,Dummy Value 78,G15DS2D03,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2011-10-14,7,84,2040-12-31,,EA,1,,4034.75,2,0,8069.5,0.08,0,0,0,2,2040,84
91209,42501048E,Dummy Value 58,Dummy Value 12,Dummy Value 40,F08BS1A03,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-23,3,35,2040-12-31,2015-08-27,EA,1,,107.09,26,0,2784.31,0.03,0,0,0,26,2040,35
91210,546103,Dummy Value 83,Dummy Value 12,Dummy Value 100,G18AS2E01,542,Detachable Coils,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2018-06-13,0,4,2021-02-26,,EA,1,,16597.69,1,0,16597.69,0.17,0,0,0,1,2021,4
91210,3910400015,Dummy Value 47,Dummy Value 37,Dummy Value 67,F04ES1D07,105,Surgical Implants,IMP,Implant SKU,Joint Preservation,Sports Medicine,Orthopaedics,2018-10-25,0,0,2020-02-02,,EA,1,,4375.9,4,0,17503.61,0.18,0,0,0,4,2020,0
91210,60200130,Dummy Value 83,Dummy Value 43,Dummy Value 48,G02FS1A01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-08-18,0,2,2023-01-14,,EA,1,,22840.04,3,0,68520.12,0.69,0,0,0,3,2023,2
91210,UH14228,Dummy Value 28,Dummy Value 47,Dummy Value 66,G06AS1A06,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-01-24,0,9,2022-07-12,,EA,1,,8333.71,5,0,41668.54,0.42,0,0,0,5,2022,9
91210,425616,Dummy Value 86,Dummy Value 14,Dummy Value 75,G15CS1F02,110,Lower Extremities,IMP,Implant SKU,Trauma & Extremities,Trauma,Orthopaedics,2016-05-08,2,29,2040-12-31,,EA,1,,5101.79,2,0,10203.58,0.1,0,0,0,2,2040,29
91210,5508262,Dummy Value 64,Dummy Value 33,Dummy Value 44,G14BS2E05,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2018-02-23,0,8,2099-12-31,,EA,1,,513.64,4,0,2054.56,0.02,0,0,0,4,2099,8
91210,65700736,Dummy Value 81,Dummy Value 97,Dummy Value 23,G06FS1D03,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-06-04,0,4,2023-03-18,,EA,1,,14918.04,1,0,14918.04,0.15,0,0,0,1,2023,4
91210,5506235,Dummy Value 98,Dummy Value 31,Dummy Value 59,G14DS1D05,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2018-02-23,0,8,2099-12-31,,EA,1,,2316.84,1,0,2316.84,0.02,0,0,0,1,2099,8
91210,105205739,Dummy Value 55,Dummy Value 58,Dummy Value 26,G19AS1F01,229,Video,SVC,Service,Instruments Service / Power,Power Tools & Navigation,Service,2017-03-11,1,19,2099-12-31,,EA,1,,19535.73,2,0,39071.47,0.39,0,0,0,2,2099,19
91209,5537G822,Dummy Value 30,Dummy Value 100,Dummy Value 20,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2022-03-15,,EA,1,,10083.04,7,0,70581.29,0.71,0,0,0,7,2022,15
91209,42506042E,Dummy Value 89,Dummy Value 62,Dummy Value 96,F06ES2A04,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-03-17,2,31,2040-12-31,2016-01-11,EA,1,,103.24,17,0,1755.11,0.02,0,0,0,17,2040,31
91210,8202999000,Dummy Value 56,Dummy Value 40,Dummy Value 54,G01AS1B01,300,LB Power Tools,MCP,Medsurg Capital,Micro-surgical,Sports Medicine,Orthopaedics,2018-02-08,0,8,2099-12-31,,EA,1,,441774.34,1,0,441774.34,4.42,0,0,0,1,2099,8
91209,32811060E,Dummy Value 40,Dummy Value 16,Dummy Value 80,F06CS1B04,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-23,3,35,2040-12-31,2015-05-27,EA,1,,709.87,1,0,709.87,0.01,0,0,0,1,2040,35
91209,482366535,Dummy Value 50,Dummy Value 80,Dummy Value 36,G15AS2G03,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2018-08-24,0,2,2099-12-31,2018-08-07,EA,1,,6907.55,4,0,27630.2,0.28,0,0,0,4,2099,2
91210,17900002E,Dummy Value 20,Dummy Value 11,Dummy Value 96,F07AS1F01,114,Trauson - Trauma,INS,Instrument SKU,Trauson,Trauson,Trauson,2018-09-27,0,1,2099-12-31,2018-08-13,EA,1,,10256.82,3,0,30770.46,0.31,0,0,0,3,2099,1
91210,42501042E,Dummy Value 89,Dummy Value 99,Dummy Value 65,F08CS1C04,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-26,3,35,2040-12-31,2015-06-14,EA,1,,97.47,5,0,487.35,0,0,0,0,5,2040,35
91210,1488020125,Dummy Value 26,Dummy Value 96,Dummy Value 21,G17CS1A05,229,Video,MCP,Medsurg Capital,Video,Endoscopy,Endoscopy & NSE,2018-08-21,0,2,2040-12-31,,EA,1,,55108.53,1,0,55108.53,0.55,0,0,0,1,2040,2
91210,6730145007,Dummy Value 80,Dummy Value 65,Dummy Value 11,F12DS1C01,342,NSE Other (incl ENT&SilverGli),MCP,Medsurg Capital,NSE - Others,NSE,Endoscopy & NSE,2016-12-16,2,22,2040-12-31,,EA,1,,10760.85,6,0,64565.07,0.65,0,0,0,6,2040,22
91210,32811090E,Dummy Value 91,Dummy Value 25,Dummy Value 99,F06BS1H03,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-03-24,1,19,2099-12-31,2016-08-01,EA,1,,952.26,2,0,1904.52,0.02,0,0,0,2,2099,19
91210,4100110000,Dummy Value 65,Dummy Value 40,Dummy Value 63,G13AS1F02,302,SB Power Tools,MCP,Medsurg Capital,Micro-surgical,Sports Medicine,Orthopaedics,2018-02-13,0,8,2099-12-31,,EA,1,,7839.94,1,0,7839.94,0.08,0,0,0,1,2099,8
91210,5017903,Dummy Value 69,Dummy Value 47,Dummy Value 78,G14AS1J01,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2014-08-27,4,50,2040-12-31,,EA,5,,783.61,115,0,90115.15,0.9,0,0,0,115,2040,50
91210,250070488,Dummy Value 57,Dummy Value 82,Dummy Value 17,F16AS1F01,228,General Surgery,MCS,Medsurg Consumable,General Surgery,Endoscopy,Endoscopy & NSE,2016-04-13,2,30,2040-12-31,,EA,1,,2979.9,1,0,2979.9,0.03,0,0,0,1,2040,30
91210,60212530,Dummy Value 96,Dummy Value 32,Dummy Value 26,G03BS2A01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-10-25,0,0,2023-08-04,,EA,1,,22091.06,11,0,243001.66,2.43,0,0,0,11,2023,0
91210,46171054E,Dummy Value 19,Dummy Value 44,Dummy Value 72,F06BS2H02,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-05-08,0,5,2040-12-31,2015-07-09,EA,1,,157.75,2,0,315.5,0,0,0,0,2,2040,5
91210,42517028E,Dummy Value 86,Dummy Value 30,Dummy Value 37,F07FS1G01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-12-21,2,22,2040-12-31,,EA,1,,98.75,19,0,1876.3,0.02,0,0,0,19,2040,22
91210,42516018E,Dummy Value 67,Dummy Value 46,Dummy Value 43,F07FS1E01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-05-26,2,29,2040-12-31,2016-04-07,EA,1,,76.31,6,0,457.85,0,0,0,0,6,2040,29
91210,46168401E,Dummy Value 69,Dummy Value 63,Dummy Value 50,F07BS1E06,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-11-03,1,11,2099-12-31,2017-08-17,EA,1,,2441.25,1,0,2441.25,0.02,0,0,0,1,2099,11
91210,20800060,Dummy Value 59,Dummy Value 30,Dummy Value 34,F03CS1C01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2015-05-18,3,41,2020-04-14,,EA,1,,1875.02,5,0,9375.1,0.09,0,0,0,5,2020,41
91209,32804060E,Dummy Value 24,Dummy Value 41,Dummy Value 30,F06ES1E02,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-02-11,2,32,2040-12-31,2015-12-22,EA,1,,1001.64,15,0,15024.53,0.15,0,0,0,15,2040,32
91210,41651080E,Dummy Value 29,Dummy Value 10,Dummy Value 33,F08AS1A02,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-04-13,0,6,2099-12-31,2018-03-15,EA,1,,184.68,32,0,5909.78,0.06,0,0,0,32,2099,6
91210,547720,Dummy Value 99,Dummy Value 20,Dummy Value 60,G03FS1C03,542,Detachable Coils,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2018-05-19,0,5,2021-03-19,,EA,1,,16090.12,3,0,48270.36,0.48,0,0,0,3,2021,5
91210,72120312,Dummy Value 82,Dummy Value 27,Dummy Value 23,F04CS1D02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-12-20,1,10,2022-09-30,,EA,1,,4373.97,1,0,4373.97,0.04,0,0,0,1,2022,10
91210,408660000,Dummy Value 75,Dummy Value 59,Dummy Value 87,G21AS1D01,314,Surgical Other,MCP,Medsurg Capital,Surgical Other,Power Tools & Navigation,Orthopaedics,2016-11-18,2,23,2040-12-31,,EA,1,,4474.65,19,0,85018.44,0.85,0,0,0,19,2040,23
91210,482304040,Dummy Value 48,Dummy Value 60,Dummy Value 76,G15AS2B01,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2018-02-08,0,8,2040-12-31,2018-01-26,EA,1,,2925.38,4,0,11701.52,0.12,0,0,0,4,2040,8
91210,32826082E,Dummy Value 35,Dummy Value 66,Dummy Value 22,F06AS1G04,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-03-24,1,19,2099-12-31,2014-05-21,EA,1,,1351.76,3,0,4055.28,0.04,0,0,0,3,2099,19
91210,3910500730,Dummy Value 32,Dummy Value 98,Dummy Value 14,G14ES2F01,105,Surgical Implants,INS,Instrument SKU,Joint Preservation,Sports Medicine,Orthopaedics,2018-06-04,0,4,2040-12-31,,EA,1,,3832.11,1,0,3832.11,0.04,0,0,0,1,2040,4
91210,6007005000,Dummy Value 96,Dummy Value 79,Dummy Value 46,G12DS1C03,327,Navigation,MCP,Medsurg Capital,Navigation (Orthopaedics),Power Tools & Navigation,Orthopaedics,2013-07-06,5,63,2040-12-31,,EA,1,,141369.33,1,0,141369.33,1.41,0,0,0,1,2040,63
91210,502205010,Dummy Value 46,Dummy Value 35,Dummy Value 63,G17AS1C03,229,Video,MCP,Medsurg Capital,Video,Endoscopy,Endoscopy & NSE,2016-05-27,2,29,2040-12-31,,EA,1,,89466.56,1,0,89466.56,0.89,0,0,0,1,2040,29
91210,32817102E,Dummy Value 95,Dummy Value 73,Dummy Value 23,F06BS1G05,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-12-21,2,22,2040-12-31,2016-11-05,EA,1,,1197.22,3,0,3591.65,0.04,0,0,0,3,2040,22
91210,234010063,Dummy Value 33,Dummy Value 97,Dummy Value 85,T01AS1C01,105,Surgical Implants,IMP,Implant SKU,Joint Preservation,Sports Medicine,Orthopaedics,2017-08-08,1,14,2021-05-28,,EA,1,,3543.56,92,0,326007.24,3.26,0,0,0,92,2021,14
91210,5532G313,Dummy Value 95,Dummy Value 19,Dummy Value 78,F02BS1D01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-12-08,1,10,2019-11-23,,EA,1,,5518.61,1,0,5518.61,0.06,0,0,0,1,2019,10
91210,502503030,Dummy Value 38,Dummy Value 29,Dummy Value 65,F05FS1B02,229,Video,MCP,Medsurg Capital,Video,Endoscopy,Endoscopy & NSE,2018-07-06,0,3,2099-12-31,,EA,1,,75890.66,1,0,75890.66,0.76,0,0,0,1,2099,3
91210,32807111E,Dummy Value 90,Dummy Value 95,Dummy Value 90,F07ES1B01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-03-24,1,19,2099-12-31,2016-09-12,EA,1,,1586.46,2,0,3172.91,0.03,0,0,0,2,2099,19
91209,46088340E,Dummy Value 59,Dummy Value 79,Dummy Value 25,F07BS1D04,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-06-28,0,4,2099-12-31,2018-03-15,EA,1,,1526.18,18,0,27471.22,0.27,0,0,0,18,2099,4
